"STATION","NAME","DATE","AWND","PRCP","TAVG","WESD","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-16","3.80","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-17","4.25","0.00",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-18","3.58","0.00",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-19","3.58","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-20","4.70","0.06",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-21","3.36","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-22","4.25","0.03",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-23","4.70","0.11",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-24","6.26","0.00",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-25","15.88","0.13",,,"    1",,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-26","9.40","0.29",,,"    1",,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-27","10.96","0.02",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-28","9.17","0.00",,,"    1",,"    1",,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-29","6.71","0.07",,,"    1",,"    1",,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-30","4.03","0.63",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-08-31","1.79","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-01","5.59","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-02","4.47","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-03","4.92","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-04","2.91","0.01",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-05","6.71","0.01",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-06","9.84","0.11",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-07","4.25","0.02",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-08","3.36","0.04",,,"    1",,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-09","3.58","0.49",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-10","2.91","0.22",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-11","3.13","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-12","4.92","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-13","3.80","0.00",,,"    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-14","4.47","0.00",,,"    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-15","3.80","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-16","2.91","0.00",,,"    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-17","8.28","0.29",,,"    1",,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-18","10.29","2.20",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-19","3.13","0.01",,,"    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-20","2.91","0.29",,,"    1",,"    1",,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-21","3.36","0.30",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-22","2.24","1.91",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-23","2.01","0.15",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-24","2.91","0.00",,,"    1","    1",,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-25","2.46","0.00",,,"    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-26","5.14","0.16",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-27","3.13","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-28","2.91","0.02",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-29","3.58","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-09-30","3.13","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-01","9.40","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-02","4.03","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-03","3.80","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-04","6.71","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-05","10.74","0.03",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-06","12.53","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-07","10.74","0.16",,,,,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-08","15.43","2.95",,,"    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-09","23.04","1.11",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-10","7.61","0.11",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-11","3.58","0.00",,,,,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-12","4.03","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-13","2.68","0.01",,,,,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-14","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-15","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-16","4.92","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-17","2.46","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-18","7.38","0.02",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-19","12.97","0.21",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-20","7.16","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-21","4.47","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-22","6.49","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-23","3.80","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-24","6.04","0.00",,,,,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-25","6.26","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-26","2.01","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-27","2.24","0.00",,,,,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-28","1.79","0.02",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-29","9.40","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-30","14.54","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-10-31","10.96","1.26",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-01","14.54","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-02","10.74","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-03","2.68","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-04","8.95","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-05","15.88","0.00",,,,,,,,,"    1",,,,,"    1","    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-06","10.74","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-07","8.05","0.00",,,"    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-08","7.16","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-09","8.95","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-10","6.71","0.00",,,"    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-11","9.40","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-12","3.80","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-13","2.46","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-14","2.46","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-15","3.58","0.04",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-16","5.59","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-17","8.95","0.01",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-18","14.32","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-19","5.59","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-20","5.14","0.00",,,"    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-21","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-22","3.80","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-23","7.38","0.00",,,"    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-24","13.42","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-25","9.62","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-26","7.16","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-27","4.47","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-28","8.28","0.05",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-29","6.93","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-11-30","6.26","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-01","11.63","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-02","7.61","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-03","13.42","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-04","8.05","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-05","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-06","2.01","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-07","9.17","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-08","10.51","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-09","3.80","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-10","8.95","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-11","8.05","0.60",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-12","12.30","2.36",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-13","9.17","0.07",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-14","6.49","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-15","2.24","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-16","2.01","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-17","3.58","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-18","8.05","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-19","4.70","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-20","3.58","0.00",,,,,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-21","4.70","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-22","3.80","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-23","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-24","7.83","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-25","3.13","0.00",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-26","8.50","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-27","9.84","0.05",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-28","5.14","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-29","3.13","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-30","1.79","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2011-12-31","3.58","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-01","2.91","0.00",,,,"    1",,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-02","8.28","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-03","10.51","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-04","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-05","6.26","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-06","2.01","0.00",,,"    1","    1",,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-07","1.12","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-08","2.01","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-09","1.12","0.00",,,,"    1",,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-10","2.46","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-11","9.84","0.03",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-12","8.05","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-13","7.16","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-14","5.14","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-15","5.82","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-16","5.59","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-17","2.91","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-18","6.26","0.01",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-19","3.58","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-20","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-21","4.25","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-22","2.46","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-23","2.68","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-24","2.91","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-25","3.13","0.00",,,"    1","    1",,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-26","5.82","0.00",,,"    1","    1",,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-27","9.62","0.03",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-28","4.47","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-29","7.61","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-30","9.62","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-01-31","4.03","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-01","2.68","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-02","3.58","0.00",,,"    1",,,,,,,,,,,,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-03","7.61","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-04","5.37","0.00",,,"    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-05","2.91","0.00",,,,"    1",,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-06","6.26","0.00",,,,,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-07","9.17","0.00",,,,,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-08","6.26","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-09","5.59","0.00",,,,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-10","3.80","0.12",,,,,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-11","12.30","0.02",,,,,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-12","8.72","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-13","3.36","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-14","5.59","0.00",,,,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-15","4.92","0.00",,,,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-16","6.04","0.00",,,"    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-17","3.80","0.07",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-18","2.91","0.01",,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2012-02-19","13.42","0.00",,,"    1",,,,,,,,,,"    1",,,,
